L,U,V,t,β,δ,m,uS,vS,Qm,QuS,QvS,Converged,I,f,g,g0,ΔT,μ
128,1.5,0.2,1.0,100.0,0.0,0.13357237532480487,0.39985751148753945,-3.222309487212032e-8,0.9946845866857235,0.09333437949954337,0.0016117213542452705,true,17,-1.5942154329636171,0.5,0.5,0.258073691,0.0
128,1.5,0.3,1.0,100.0,0.0,0.13793824505836377,0.3993911920234888,-1.5936078849118094e-8,0.9111410854875657,0.09457941932466962,0.0005320085879209738,true,18,-1.578251395943928,0.5,0.5,0.183389244,0.0
128,1.5,0.4,1.0,100.0,0.0,0.14245041671220077,0.39888261882508935,-6.5153210338559935e-9,0.8156014388117083,0.09148845063233768,0.00016333781214594031,true,19,-1.562325867182788,0.5,0.5,0.444687972,0.0
128,1.5,0.5,1.0,100.0,0.0,0.14697334492742653,0.398344873221376,-5.184436366846853e-9,0.9006106217147591,0.10681519719335508,0.00010411816480221827,true,19,-1.5464420980861127,0.5,0.5,0.188200011,0.0
128,1.5,0.6,1.0,100.0,0.0,0.15164620454175493,0.3977590259901239,-3.8373042664539294e-9,0.982650850746003,0.12319878412891949,6.431420538635724e-5,true,19,-1.5306038249760119,0.5,0.5,0.173704805,0.0
128,1.5,0.7,1.0,100.0,0.0,0.15662442003095833,0.39710001027083663,-1.1178441378234444e-9,0.8365881217906601,0.11191846635938418,1.6085508725634277e-5,true,20,-1.5148151117992468,0.5,0.5,0.19058618,0.0
128,1.5,0.8,1.0,100.0,0.0,0.161612615029413,0.39640244496504107,-7.081482539622114e-10,0.8912421843941809,0.1259705599322425,8.931963233201658e-6,true,20,-1.4990799851939962,0.5,0.5,0.191055156,0.0
128,1.5,0.9,1.0,100.0,0.0,0.16675501969195494,0.39564304887654733,-4.2164697180735214e-10,0.9408971707187685,0.14054178416456065,4.736408961738201e-6,true,20,-1.4834031550920945,0.5,0.5,0.221434632,0.0
128,1.5,1.0,1.0,100.0,0.0,0.17205192120510043,0.39481670331283125,-2.353989604226415e-10,0.9847741574233737,0.15549068580988923,2.38480092519979e-6,true,20,-1.4677895784897972,0.5,0.5,0.534346484,0.0
128,1.5,1.1,1.0,100.0,0.0,0.17764310004286213,0.39389421852731876,-4.4370122457887706e-11,0.7918197983557418,0.13293517387324982,4.0960235999435167e-7,true,21,-1.4522446860204499,0.5,0.5,0.368321289,0.0
128,1.5,1.2,1.0,100.0,0.0,0.18324813152216124,0.3929158752024282,-2.0503561821951226e-11,0.8107927500342615,0.1439448185072134,1.7393609931509122e-7,true,21,-1.4367739853296986,0.5,0.5,0.930146422,0.0
128,1.5,1.3,1.0,100.0,0.0,0.18900118866958104,0.39185393140471875,-8.679191050580716e-12,0.8229203158549026,0.15453495961892383,6.814749031198811e-8,true,21,-1.4213836759916347,0.5,0.5,0.241679593,0.0
128,1.5,1.4,1.0,100.0,0.0,0.1948980321429128,0.3907025274727496,-3.32727740508903e-12,0.827669128555808,0.16443816319466897,2.4330428067069582e-8,true,21,-1.4060802527334388,0.5,0.5,0.226661884,0.0
128,1.5,1.5,1.0,100.0,0.0,0.20093297760383091,0.38945576954387584,-1.1385579927526377e-12,0.8245889204145929,0.1733542343140826,7.795383997127517e-9,true,21,-1.3908706008195693,0.5,0.5,0.26954771,0.0
128,1.5,1.6,1.0,100.0,0.0,0.20709877786895076,0.38810782717450376,-3.413659530196041e-13,0.8133491935508053,0.18095701148412857,2.198752640983555e-9,true,21,-1.3757619856468524,0.5,0.5,0.309485755,0.0
128,1.5,1.7,1.0,100.0,0.0,0.21338652872945651,0.3866530488634421,-8.755129497964002e-14,0.7937799407599089,0.18690559890388592,5.327429430317126e-10,true,21,-1.3607620338236326,0.5,0.5,0.299980083,0.0
128,1.5,1.8,1.0,100.0,0.0,0.21978560877341752,0.38508609401628835,-1.8610340603557104e-14,0.7659142367930083,0.19086070007801048,1.0738575376332258e-10,true,21,-1.3458787046108602,0.5,0.5,0.51139914,0.0
128,1.5,1.9,1.0,100.0,0.0,0.2261675509594067,0.38343301250530837,-1.472051741159274e-14,0.995606334741328,0.26127547415522034,8.081389930184659e-11,true,20,-1.331120187052775,0.5,0.5,0.293976605,0.0
128,1.5,2.0,1.0,100.0,0.0,0.23275973908144693,0.38162686646594784,-2.0741119724977235e-15,0.945728222629505,0.26259405911044365,1.0868415355352429e-11,true,20,-1.316495115460495,0.5,0.5,0.514326374,0.0
128,1.5,2.1,1.0,100.0,0.0,0.23942215174975626,0.37969539276456166,-2.0423766661566259e-16,0.8863699406930214,0.26031799774062225,1.0244289700605602e-12,true,20,-1.3020120923447456,0.5,0.5,0.346743103,0.0
128,1.5,2.2,1.0,100.0,0.0,0.24613746041612147,0.37763601078215786,-1.2373631330180259e-17,0.8187619782845101,0.25423120201883975,5.956626249615872e-14,true,20,-1.2876799030571533,0.5,0.5,0.449016784,0.0
128,1.5,2.3,1.0,100.0,0.0,0.25288711605165815,0.37544721264331693,-3.728445260602935e-19,0.744534478535841,0.2442823087474011,1.7268317930165479e-15,true,20,-1.2735073585021308,0.5,0.5,0.193558524,0.0
128,1.5,2.4,1.0,100.0,0.0,0.259559397558612,0.3731611615971276,-3.970892059221533e-20,0.962277085811758,0.33127495075646607,1.7731850620907285e-16,true,19,-1.2595031689500906,0.5,0.5,0.184376479,0.0
128,1.5,2.5,1.0,100.0,0.0,0.2663333360028134,0.37071023736306463,-7.392523643439904e-23,0.8577380795526945,0.31150400907575815,3.190021163934e-19,true,19,-1.2456759955787793,0.5,0.5,0.214026754,0.0
128,1.5,2.6,1.0,100.0,0.0,0.2730814636388998,0.36813241430447924,-7.694437682185671e-28,0.7508563881112318,0.287340422722715,3.214980548104259e-24,true,19,-1.2320341055310096,0.5,0.5,0.905331838,0.0
128,1.5,2.7,1.0,100.0,0.0,0.27970572281546036,0.36546352374857416,-9.193895669569211e-34,0.9783360302781929,0.3905496050287116,3.725952008875488e-30,true,18,-1.2185854268842593,0.5,0.5,0.522706855,0.0
128,1.5,2.8,1.0,100.0,0.0,0.28635860848567096,0.36263863859688517,6.610600259925606e-28,0.839467306695818,0.3519717473335904,2.6035250818949177e-24,true,18,-1.2053374942088961,0.5,0.5,0.341759955,0.0
128,1.5,2.9,1.0,100.0,0.0,0.29292573001128314,0.35970146764922184,3.3838567431801407e-22,0.7065475590497527,0.3104861949949633,1.29728077034952e-18,true,18,-1.1922972030770786,0.5,0.5,0.497302172,0.0
128,1.5,3.0,1.0,100.0,0.0,0.2993332728292632,0.3566864776511799,-1.901402933643015e-18,0.9396661389622363,0.42642137371118327,7.105380415210406e-15,true,17,-1.179470837790392,0.5,0.5,0.487262696,0.0
128,1.5,3.1,1.0,100.0,0.0,0.30569447084955936,0.35354053483111647,-5.639294310913302e-18,0.7786164408046803,0.3680213874647231,2.0575952940823443e-14,true,17,-1.1668640076808923,0.5,0.5,0.180620357,0.0
128,1.5,3.2,1.0,100.0,0.0,0.31192101137548794,0.35030667155169193,3.928415166840713e-15,0.6340987628443706,0.31089470886858095,1.4014285292699187e-11,true,17,-1.1544815292247685,0.5,0.5,0.178489422,0.0
128,1.5,3.3,1.0,100.0,0.0,0.317966969579475,0.3470132368250842,-7.325846702049622e-13,0.8782454449769439,0.437222947242355,2.5580036188910015e-9,true,16,-1.1423274401006474,0.5,0.5,0.141804247,0.0
128,1.5,3.4,1.0,100.0,0.0,0.3239040028672654,0.34362496246591423,-9.361642779869066e-12,0.7127195049814183,0.3638131347238893,3.2041593894877493e-8,true,16,-1.1304049720022824,0.5,0.5,0.155012598,0.0
128,1.5,3.5,1.0,100.0,0.0,0.3296753137912368,0.34017772913306943,-7.823331628868028e-11,0.5728958031580023,0.2975716169754117,2.6276330476803545e-7,true,16,-1.1187165326510269,0.5,0.5,0.149779785,0.0
128,1.5,3.6,1.0,100.0,0.0,0.33525875859287135,0.3366916723374155,1.773811171536568e-9,0.8477166862321805,0.43610336648924886,5.851429953721906e-6,true,15,-1.1072637307953954,0.5,0.5,0.148028383,0.0
128,1.5,3.7,1.0,100.0,0.0,0.3406923068935386,0.3331496983852956,7.46045562030453e-9,0.6927580445830195,0.3561291180305126,2.420143431302578e-5,true,15,-1.0960473974563303,0.5,0.5,0.189174364,0.0
128,1.5,3.8,1.0,100.0,0.0,0.3459471631152132,0.32957717276711773,2.5067060008296e-8,0.5680770812650504,0.2886126341101747,8.003935486309426e-5,true,15,-1.0850676223986226,0.5,0.5,0.154973064,0.0
128,1.5,3.9,1.0,100.0,0.0,0.3510167166322905,0.3259870282513013,-1.7568976202097343e-7,0.9138652302000949,0.4477317725799512,0.0005525249479755214,true,14,-1.0743238006557787,0.5,0.5,0.137265277,0.0
128,1.5,4.0,1.0,100.0,0.0,0.3559180932330472,0.3223755018079628,-2.796969805324083e-7,0.7752429513560033,0.36838461867227945,0.0008672927778285198,true,14,-1.0638146843862792,0.5,0.5,0.134038718,0.0
128,2.0,0.0,1.0,100.0,0.0,0.1875307661468272,0.39213103392040827,0.0,0.8358320456977597,0.1542187450129795,0.0003814697265625,true,20,-1.6388599046001786,0.5,0.5,0.197040983,0.0
128,2.0,0.1,1.0,100.0,0.0,0.1920658408938991,0.39126362864642616,-2.5903159134431823e-9,0.8651876915544698,0.16680403900060092,0.00026481430134719225,true,20,-1.6235245700715564,0.5,0.5,1.020600139,0.0
128,2.0,0.2,1.0,100.0,0.0,0.19669896244610457,0.3903378303417584,-3.5127467743543066e-9,0.8905540998604966,0.17943948620446903,0.0001799833367421727,true,20,-1.6082597737263518,0.5,0.5,0.237484535,0.0
128,2.0,0.3,1.0,100.0,0.0,0.20142880484366132,0.38935018210026195,-3.4910084556270953e-9,0.9115724771271982,0.19199590442153802,0.00011954818897978416,true,20,-1.593070006074404,0.5,0.5,0.211588519,0.0
128,2.0,0.4,1.0,100.0,0.0,0.20625351400155456,0.3882971525446113,-3.0072235769149907e-9,0.9278895737679926,0.20432325793806605,7.744486696944402e-5,true,20,-1.5779599873923313,0.5,0.5,0.504267358,0.0
128,2.0,0.5,1.0,100.0,0.0,0.21117065709608723,0.38717516282813846,-2.3627867921860616e-9,0.9391660666128177,0.21625020990279076,4.881972088880856e-5,true,20,-1.562934667080337,0.5,0.5,0.359603031,0.0
128,2.0,0.6,1.0,100.0,0.0,0.21617717322870345,0.38598061953228874,-1.7294782846504372e-9,0.9450866589732487,0.22758445520509873,2.9870571332313315e-5,true,20,-1.547999220383595,0.5,0.5,0.288457484,0.0
128,2.0,0.7,1.0,100.0,0.0,0.22126932705510569,0.3847099538007027,-1.1909074837592306e-9,0.9453719449244447,0.23811408702423265,1.768839610830122e-5,true,20,-1.533159042070064,0.5,0.5,0.263446115,0.0
128,2.0,0.8,1.0,100.0,0.0,0.22644266739272761,0.38335966686331724,-7.747709292015834e-10,0.9397919776261698,0.2476102708973693,1.010451317548063e-5,true,20,-1.5184197366569334,0.5,0.5,0.31810606,0.0
128,2.0,0.9,1.0,100.0,0.0,0.231691993124094,0.38192638184724925,-4.767614295920911e-10,0.9281813324496513,0.25583150190877646,5.547712379111829e-6,true,20,-1.5037871047950522,0.5,0.5,0.33811142,0.0
128,2.0,1.0,1.0,100.0,0.0,0.23701132896411337,0.38040690144268985,-2.7724104778475406e-10,0.910455261084131,0.2625296930590659,2.9150139046541403e-6,true,20,-1.489267125458487,0.5,0.5,0.519692976,0.0
128,2.0,1.1,1.0,100.0,0.0,0.24239391381426167,0.37879827059571836,-1.5196535450863068e-10,0.8866262942492931,0.2674582744393028,1.4587200830188996e-6,true,20,-1.4748659336480998,0.5,0.5,0.229790586,0.0
128,2.0,1.2,1.0,100.0,0.0,0.2478322044379868,0.37709784294982784,-7.820865942792048e-11,0.8568203775831118,0.27038236210275013,6.912645883763669e-7,true,20,-1.460589793406535,0.5,0.5,0.195435178,0.0
128,2.0,1.3,1.0,100.0,0.0,0.2533178970093951,0.37530334928019704,-3.759068307079631e-11,0.8212913379316289,0.27109087380283725,3.081599190322407e-7,true,20,-1.4464450660585055,0.5,0.5,0.195681684,0.0
128,2.0,1.4,1.0,100.0,0.0,0.2588419686659128,0.37341296569901217,-1.6759616296426028e-11,0.7804322091752303,0.26941022363247136,1.2822292522217287e-7,true,20,-1.4324381737344385,0.5,0.5,0.325926433,0.0
128,2.0,1.5,1.0,100.0,0.0,0.2643947405035624,0.3714253790087447,-6.8722621917720976e-12,0.7347817456134775,0.2652189273083527,4.933483518624654e-8,true,20,-1.4185755584045276,0.5,0.5,0.799798366,0.0
128,2.0,1.6,1.0,100.0,0.0,0.26986621155847,0.3693780114453318,-8.837172807477911e-12,0.9710450504445411,0.3642636718418357,5.980245784323987e-8,true,19,-1.4048635769739968,0.5,0.5,0.263952836,0.0
128,2.0,1.7,1.0,100.0,0.0,0.27545516784642265,0.36719214733104377,-3.146873971703587e-12,0.904957307231502,0.35472332477703983,2.0161904685049107e-8,true,19,-1.3913087048771513,0.5,0.5,0.223195736,0.0
128,2.0,1.8,1.0,100.0,0.0,0.28104092256530977,0.36490840978198325,-9.953575661038491e-13,0.8346565930306138,0.3417085366717032,6.060604581837214e-9,true,19,-1.377917086326553,0.5,0.5,0.251322111,0.0
128,2.0,1.9,1.0,100.0,0.0,0.28661201883308496,0.36252808478993714,-2.7395365082921993e-13,0.7614006963334585,0.3253931360523987,1.590650240954644e-9,true,19,-1.3646947617208052,0.5,0.5,0.22891093,0.0
128,2.0,2.0,1.0,100.0,0.0,0.29215695326497104,0.3600531680335735,-6.386386420424056e-14,0.6865640295126152,0.3060826422648377,3.5469256245031e-10,true,19,-1.3516475406538606,0.5,0.5,0.227314255,0.0
128,2.0,2.1,1.0,100.0,0.0,0.2975881499961597,0.3575226233000435,-6.100422065865682e-14,0.918405793310817,0.4233478087353193,3.2493800941839617e-10,true,18,-1.3387809199624925,0.5,0.5,0.163260709,0.0
128,2.0,2.2,1.0,100.0,0.0,0.3030589639279577,0.3548628602327757,-1.000272759511106e-14,0.819345156395479,0.393260569392484,5.123907234298831e-11,true,18,-1.3261001606068923,0.5,0.5,0.200048981,0.0
128,2.0,2.3,1.0,100.0,0.0,0.30846957537835307,0.35211855402750314,-1.2002190179847939e-15,0.7220791197202203,0.36045958924380006,5.926710672465792e-12,true,18,-1.313610032672722,0.5,0.5,0.1917593,0.0
128,2.0,2.4,1.0,100.0,0.0,0.31374209104715256,0.34933090154946833,-6.791700974970516e-16,0.9862889946413711,0.5056390794617727,3.2393548424514174e-12,true,17,-1.301314905614317,0.5,0.5,0.228128219,0.0
128,2.0,2.5,1.0,100.0,0.0,0.319015410523079,0.34642620532413243,-3.4068307622868014e-17,0.8619794197666231,0.4581174304424396,1.573024328804869e-13,true,17,-1.2892187550945582,0.5,0.5,0.158619765,0.0
128,2.0,2.6,1.0,100.0,0.0,0.3241984987362536,0.3434527851630981,-6.576360443494616e-19,0.7444899746948952,0.40938525006872784,2.9450293540663363e-15,true,17,-1.2773249903260406,0.5,0.5,0.438696417,0.0
128,2.0,2.7,1.0,100.0,0.0,0.3292835230510215,0.34041668568297845,-1.7387187824450696e-21,0.6356029125177409,0.36077713937898714,7.56500047152845e-18,true,17,-1.2656365385094535,0.5,0.5,0.448147622,0.0
128,2.0,2.8,1.0,100.0,0.0,0.3342212627692456,0.33735100169237364,-2.1263596491140687e-24,0.9037059452288165,0.5197424327024747,9.001163378858708e-21,true,16,-1.2541557939543226,0.5,0.5,0.389254721,0.0
128,2.0,2.9,1.0,100.0,0.0,0.3391014715432478,0.3342024019806088,8.038623620562189e-26,0.7704022230904384,0.4543945083776979,3.3165841854816594e-22,true,16,-1.2428846333534302,0.5,0.5,0.321768624,0.0
128,2.0,3.0,1.0,100.0,0.0,0.3438641386544764,0.33101105958368027,-7.252149994987503e-29,0.6511989716833089,0.39233143254413516,2.9203519944050957e-25,true,16,-1.2318243768074253,0.5,0.5,0.302444241,0.0
128,2.0,3.1,1.0,100.0,0.0,0.3484755768590149,0.32780465224519517,-3.108120065889395e-21,0.9732100585153614,0.5846100219097927,1.2228808953068641e-17,true,15,-1.2209758251046883,0.5,0.5,0.147245184,0.0
128,2.0,3.2,1.0,100.0,0.0,0.3530020033836446,0.3245412002945308,2.8186385281344294e-18,0.828907979226523,0.5036080382491148,1.0851869247886369e-14,true,15,-1.2103392697670663,0.5,0.5,0.26236309,0.0
128,2.0,3.3,1.0,100.0,0.0,0.3574004025325961,0.3212550849564267,4.2379999204965134e-16,0.7037765575073074,0.4298398783606494,1.5984643293437735e-12,true,15,-1.1999145022839368,0.5,0.5,0.235403597,0.0
128,2.0,3.4,1.0,100.0,0.0,0.3616699833461403,0.31795216569041307,1.3421687495657039e-14,0.5971322277866786,0.3641304907123777,4.964688101178708e-11,true,15,-1.1897008476648936,0.5,0.5,0.329960684,0.0
128,2.0,3.5,1.0,100.0,0.0,0.3657981075100306,0.31464824980871897,-1.7158575924648089e-12,0.9653412090318003,0.5728641542497304,6.229169091380831e-9,true,14,-1.1796971900132012,0.5,0.5,0.156486233,0.0
128,2.0,3.6,1.0,100.0,0.0,0.36981492430822926,0.3113247530452027,-1.233428107162325e-11,0.8362059876758643,0.4890931821247557,4.40013972531138e-8,true,14,-1.169902003476023,0.5,0.5,0.157166654,0.0
128,2.0,3.7,1.0,100.0,0.0,0.3737026780690165,0.3080016289887648,-6.31924900591197e-11,0.7282227265394958,0.41667800733513616,2.2171919925453788e-7,true,14,-1.1603133868996216,0.5,0.5,0.162841256,0.0
128,2.0,3.8,1.0,100.0,0.0,0.37746313013414456,0.30468350129558214,-2.441867256915425e-10,0.6389769642441978,0.3551118216571503,8.433405285716968e-7,true,14,-1.1509290979337226,0.5,0.5,0.133005396,0.0
128,2.0,3.9,1.0,100.0,0.0,0.38109834060009984,0.3013747401417073,-7.153635220931978e-10,0.5658896284486126,0.30350437960779963,2.4338106776931215e-6,true,14,-1.1417465884558897,0.5,0.5,0.134363663,0.0
128,2.0,4.0,1.0,100.0,0.0,0.3846106197528395,0.29807945991815477,-1.442512486565439e-9,0.5064018405076531,0.26072415835609597,4.8380938059517285e-6,true,14,-1.132763039640077,0.5,0.5,0.135551493,0.0
128,2.5,0.0,1.0,100.0,0.0,0.23990389391548123,0.3795514771528624,0.0,0.8563627700776122,0.25327328538371496,0.0003814697265625,true,20,-1.6620908322717651,0.5,0.5,0.227065043,0.0
128,2.5,0.1,1.0,100.0,0.0,0.24443075956877794,0.3781703839619251,-2.528197816925177e-9,0.8504460548500736,0.2612181493238941,0.00026741187717130673,true,20,-1.647746463312124,0.5,0.5,0.196007548,0.0
128,2.5,0.2,1.0,100.0,0.0,0.24900730083042075,0.3767202362496461,-3.46417101188759e-9,0.8405767781047291,0.2681553547494442,0.00018390966195888886,true,20,-1.6335091190578064,0.5,0.5,0.196982164,0.0
128,2.5,0.3,1.0,100.0,0.0,0.2536294310546028,0.3751989928269853,-3.486873229923497e-9,0.8267194355326968,0.27392899070433074,0.00012390941553358642,true,20,-1.619383607328941,0.5,0.5,0.196223113,0.0
128,2.5,0.4,1.0,100.0,0.0,0.25829263950769255,0.37360478118193585,-3.0508121522822037e-9,0.8088842929928619,0.27838441334804287,8.165653589270995e-5,true,20,-1.60537481845944,0.5,0.5,0.195110642,0.0
128,2.5,0.5,1.0,100.0,0.0,0.2629919939387848,0.3719359326174161,-2.4428630580811643e-9,0.7871338319531684,0.28137285373941445,5.254189067395392e-5,true,20,-1.5914877070443565,0.5,0.5,0.195222015,0.0
128,2.5,0.6,1.0,100.0,0.0,0.26772215023968604,0.370191018241492,-1.8295574212852796e-9,0.7615886937131222,0.2827567930686614,3.294659123115105e-5,true,20,-1.5777272712488657,0.5,0.5,0.996819474,0.0
128,2.5,0.7,1.0,100.0,0.0,0.27247736997165095,0.3683688849616322,-1.2951471077505946e-9,0.7324327086615234,0.282416001983532,2.008984783343016e-5,true,20,-1.5640985297309404,0.5,0.5,0.20624248,0.0
128,2.5,0.8,1.0,100.0,0.0,0.27714593070821814,0.36651151096541223,-2.1039267706918908e-9,0.9773704646108827,0.3892262167843885,2.8699821520734636e-5,true,19,-1.550606405691238,0.5,0.5,0.184854769,0.0
128,2.5,0.9,1.0,100.0,0.0,0.28193967298460787,0.3645314413786531,-1.3884038953669526e-9,0.934454291657616,0.38638963277348726,1.6926242332354074e-5,true,19,-1.5372560747432025,0.5,0.5,0.219220014,0.0
128,2.5,1.0,1.0,100.0,0.0,0.2867395210476833,0.36247237686004885,-8.743049090184856e-10,0.8875086213482319,0.3809610451976919,9.647318756408666e-6,true,19,-1.5240523529076377,0.5,0.5,0.185698772,0.0
128,2.5,1.1,1.0,100.0,0.0,0.29153840892433514,0.36033460782943105,-5.249349281461964e-10,0.8370434078078803,0.3729001699115386,5.296905971206562e-6,true,19,-1.5110000678174043,0.5,0.5,0.238962013,0.0
128,2.5,1.2,1.0,100.0,0.0,0.2963290858071208,0.35811885169158986,-2.9992893861855456e-10,0.7836547059791865,0.36222643569117086,2.7914042553644066e-6,true,19,-1.498103923312603,0.5,0.5,0.189052912,0.0
128,2.5,1.3,1.0,100.0,0.0,0.301104185500198,0.35582626567845,-1.6261708612593115e-10,0.7280154029210006,0.34902541799386455,1.4060331003178868e-6,true,19,-1.4853684672352427,0.5,0.5,0.197221072,0.0
128,2.5,1.4,1.0,100.0,0.0,0.3057671577267934,0.3535036796795845,-2.484575789996479e-10,0.9851477579450041,0.4859940295929288,2.007781217115404e-6,true,18,-1.47279800215827,0.5,0.5,0.170418646,0.0
128,2.5,1.5,1.0,100.0,0.0,0.31049896395447907,0.35105908841296135,-1.2514621707720558e-10,0.9095402801477803,0.46492969334044343,9.504527082756684e-7,true,18,-1.4603967956623847,0.5,0.5,0.178500654,0.0
128,2.5,1.6,1.0,100.0,0.0,0.315192868357261,0.34854360421651337,-5.913940165067491e-11,0.8328718221645159,0.4408868178066294,4.2411459730088765e-7,true,18,-1.448168664750477,0.5,0.5,0.177575838,0.0
128,2.5,1.7,1.0,100.0,0.0,0.31984168232622806,0.3459601854213977,-2.6038911568242807e-11,0.7562030948481402,0.4142664297200893,1.7706442172775204e-7,true,18,-1.4361172208212016,0.5,0.5,0.167664542,0.0
128,2.5,1.8,1.0,100.0,0.0,0.32443850221205384,0.34331217471292874,-1.059119551440823e-11,0.6805911937918241,0.3855528713351264,6.854375783746608e-8,true,18,-1.4242457707818357,0.5,0.5,0.179606337,0.0
128,2.5,1.9,1.0,100.0,0.0,0.3289092862330407,0.34064425501935336,-1.5109373935152944e-11,0.9441238955718578,0.5466187372409337,9.335530762385777e-8,true,17,-1.4125572671084838,0.5,0.5,0.15864595,0.0
128,2.5,2.0,1.0,100.0,0.0,0.33339360510105287,0.3378731544515723,-5.3958799070232386e-12,0.8458964725284179,0.5053184964981527,3.1932200099286014e-8,true,17,-1.4010544045966435,0.5,0.5,0.160641567,0.0
128,2.5,2.1,1.0,100.0,0.0,0.3378066289005519,0.3350495813251616,-1.7179839491243948e-12,0.7514511732679141,0.4625909237989667,9.76439260888811e-9,true,17,-1.3897394141739188,0.5,0.5,0.184403907,0.0
128,2.5,2.2,1.0,100.0,0.0,0.34214315101236203,0.33217808031827434,-4.772581684224517e-13,0.6619030397505554,0.41928333679475127,2.6116774989362902e-9,true,17,-1.378614190890507,0.5,0.5,0.400743935,0.0
128,2.5,2.3,1.0,100.0,0.0,0.3463473227414444,0.3292990026463951,-5.761994638808046e-13,0.9515041239093192,0.6098064281916393,3.042021524368868e-9,true,16,-1.3676802360723082,0.5,0.5,0.99525654,0.0
128,2.5,2.4,1.0,100.0,0.0,0.3505276870644242,0.3263396792845673,-1.209187346877876e-13,0.8377877557220748,0.5502601148175135,6.173465885744665e-10,true,16,-1.356938705535324,0.5,0.5,0.190099175,0.0
128,2.5,2.5,1.0,100.0,0.0,0.35461799714413067,0.3233472899734108,-1.9631488794100624e-14,0.7324772642950395,0.491891850715076,9.711145407709432e-11,true,16,-1.3463903244414661,0.5,0.5,0.211529128,0.0
128,2.5,2.6,1.0,100.0,0.0,0.35861542447220807,0.3203266954820675,-2.2415026642146205e-15,0.6362909688787388,0.43570885442067997,1.0762415506790798e-11,true,16,-1.336035457822334,0.5,0.5,0.342329749,0.0
