L,U,V,t,β,δ,uS,ud,QuS,Qud,I,f,g,g0,ΔT,μ
128,2.0,0.4,1.0,100.0,0.0,0.4052275858910752,-4.349045536200524e-8,0.5968067403974153,0.0002505615907471377,11,-0.8107730347547141,0.5,0.5,0.086598507,0.0
128,2.0,0.5,1.0,100.0,0.0,0.4052266852148302,-2.3022264372674073e-9,0.5971186815870722,1.1445403030522052e-5,11,-0.8107745089086822,0.5,0.5,0.086627213,0.0
128,2.0,0.6,1.0,100.0,0.0,0.40522571251386896,-1.835660790039384e-11,0.5974704802247377,8.157917974504526e-8,11,-0.8107760222049669,0.5,0.5,0.086572786,0.0
128,2.0,0.7,1.0,100.0,0.0,0.4052246601323223,-1.3877787807814457e-17,0.5978530282213512,9.690056916589196e-14,11,-0.8107775742737446,0.5,0.5,0.086724414,0.0
128,2.0,0.8,1.0,100.0,0.0,0.40522351940416906,-1.1191048088221578e-13,0.5982699558374494,4.233314003163069e-10,11,-0.8107791642941435,0.5,0.5,0.086734575,0.0
128,2.0,0.9,1.0,100.0,0.0,0.4052222804955532,6.438777289119457e-11,0.5987108348031178,2.2935846640979515e-7,11,-0.8107807908737527,0.5,0.5,0.086896553,0.0
128,2.0,1.0,1.0,100.0,0.0,0.4052209322197259,9.785111262927693e-9,0.5991878998551359,3.3120340409056176e-5,11,-0.8107824518991974,0.5,0.5,0.086756819,0.0
128,2.0,1.1,1.0,100.0,0.0,0.4052194618170534,2.1756484765156348e-7,0.5996812686548392,0.0007047326481228054,11,-0.8107841443500423,0.5,0.5,0.086762064,0.0
128,2.0,1.2,1.0,100.0,0.0,0.4052178546961608,2.1177172816883028e-6,0.6002238085177636,0.006601840626871999,11,-0.8107858640760011,0.5,0.5,0.086663756,0.0
128,2.0,1.3,1.0,100.0,0.0,0.40521609410343135,1.2416268498890992e-5,0.6007699605906636,0.03742269800587121,11,-0.8107876057825527,0.5,0.5,0.086546893,0.0
128,2.0,1.4,1.0,100.0,0.0,0.40521416053187836,4.7662346381038834e-5,0.6013683176050444,0.13941088779499347,11,-0.810789366387678,0.5,0.5,0.086561551,0.0
128,2.0,1.5,1.0,100.0,0.0,0.4052120309436823,0.00010905820518487819,0.60197292276154,0.31053676149426984,11,-0.8107911520976682,0.5,0.5,0.086604005,0.0
128,2.0,1.6,1.0,100.0,0.0,0.4052096839971654,-4.187643085268311e-6,0.6025695701652456,0.011638499366502832,11,-0.8107928744075437,0.5,0.5,0.086687108,0.0
128,2.0,1.7,1.0,100.0,0.0,0.40520703343319986,0.0003288789373069728,9.696338287845663e-5,0.8940852564359667,24,-0.8107949230926983,0.5,0.5,0.190859726,0.0
128,2.0,1.8,1.0,100.0,0.0,0.4052015313737807,NaN,4.9200605145571785e-5,10.784823422989982,100,NaN,0.5,0.5,0.787865768,0.0
128,2.0,1.9,1.0,100.0,0.0,0.40513824181893476,NaN,5.027089855502709e-10,48.4967548954557,100,NaN,0.5,0.5,0.786569969,0.0
128,2.0,2.0,1.0,100.0,0.0,0.40501699982283457,NaN,2.220446049250313e-13,76.4927490658697,100,NaN,0.5,0.5,0.78928647,0.0
128,2.0,2.1,1.0,100.0,0.0,0.4048032504116017,NaN,1.1102230246251565e-13,105.99860262987397,100,NaN,0.5,0.5,0.78836621,0.0
128,2.0,2.2,1.0,100.0,0.0,0.40445980350358257,NaN,0.0,138.01029239767797,100,NaN,0.5,0.5,0.786742277,0.0
128,2.0,2.3,1.0,100.0,0.0,0.4039453838444069,NaN,0.0,172.4904087817776,100,NaN,0.5,0.5,0.78856538,0.0
128,2.0,2.4,1.0,100.0,0.0,0.40321337485135655,NaN,0.0,209.21742469062826,100,NaN,0.5,0.5,0.788810694,0.0
128,2.0,2.5,1.0,100.0,0.0,0.40221747251462614,NaN,0.0,247.73935059992075,100,NaN,0.5,0.5,0.786681541,0.0
128,2.0,2.6,1.0,100.0,0.0,0.40091968075432405,NaN,0.0,287.3794018953041,100,NaN,0.5,0.5,0.786883236,0.0
128,2.0,2.7,1.0,100.0,0.0,0.39928824879274605,NaN,0.0,327.5375746558862,100,NaN,0.5,0.5,0.787920226,0.0
128,2.0,2.8,1.0,100.0,0.0,0.3972932076094587,NaN,1.1102230246251565e-13,367.81497329406886,100,NaN,0.5,0.5,0.786247845,0.0
128,2.0,2.9,1.0,100.0,0.0,0.39492739840664837,NaN,1.1102230246251565e-13,407.6066541019407,100,NaN,0.5,0.5,0.78723408,0.0
128,2.0,3.0,1.0,100.0,0.0,0.3922117693296507,NaN,0.0,446.2053790542912,100,NaN,0.5,0.5,0.788129003,0.0
128,2.0,3.1,1.0,100.0,0.0,0.38916542479833616,NaN,0.0,483.2755928829724,100,NaN,0.5,0.5,0.793234817,0.0
128,2.0,3.2,1.0,100.0,0.0,0.3857991013799275,NaN,1.1102230246251565e-13,518.752619310923,100,NaN,0.5,0.5,0.787178251,0.0
128,2.0,3.3,1.0,100.0,0.0,0.38213939907633687,NaN,0.0,552.4987795780885,100,NaN,0.5,0.5,0.791685881,0.0
128,2.0,3.4,1.0,100.0,0.0,0.3782239070652497,NaN,1.1102230246251565e-13,584.3796139059605,100,NaN,0.5,0.5,0.79010112,0.0
128,2.0,3.5,1.0,100.0,0.0,0.3740977328437639,NaN,1.1102230246251565e-13,614.2955077484052,100,NaN,0.5,0.5,0.790142323,0.0
128,2.0,3.6,1.0,100.0,0.0,0.36980015353522827,NaN,1.1102230246251565e-13,642.255679721705,100,NaN,0.5,0.5,0.787776269,0.0
128,2.0,3.7,1.0,100.0,0.0,0.36536320797520827,NaN,2.220446049250313e-13,668.3414533228226,100,NaN,0.5,0.5,0.786347048,0.0
128,2.0,3.8,1.0,100.0,0.0,0.3608042541666867,NaN,1.1102230246251565e-13,692.7102320158098,100,NaN,0.5,0.5,0.787533464,0.0
128,2.0,3.9,1.0,100.0,0.0,0.3561326376779296,NaN,0.0,715.5240999998729,100,NaN,0.5,0.5,0.788703183,0.0
128,2.0,4.0,1.0,100.0,0.0,0.3513943917706214,NaN,0.0,736.7489695191917,100,NaN,0.5,0.5,0.787500758,0.0
128,2.5,0.0,1.0,100.0,0.0,0.4052305930846236,-2.7755575615628914e-17,0.5961535021183906,0.19531250000000006,11,-0.8107675261002024,0.5,0.5,0.086728746,0.0
128,2.5,0.1,1.0,100.0,0.0,0.40522991985438284,-3.233332359992014e-6,0.5961982685017686,0.056852233164666914,11,-0.810768845987402,0.5,0.5,0.105187595,0.0
128,2.5,0.2,1.0,100.0,0.0,0.4052291975255883,-1.388980070946011e-6,0.5963326870624952,0.013478699556125302,11,-0.8107702036608857,0.5,0.5,0.1548138,0.0
128,2.5,0.3,1.0,100.0,0.0,0.4052284213221641,-3.3147046384074397e-7,0.5965405770029797,0.002345569778007008,11,-0.8107715997587958,0.5,0.5,0.136083686,0.0
128,2.5,0.4,1.0,100.0,0.0,0.4052275858910752,-4.349045536200524e-8,0.5968067403974153,0.0002505615907471377,11,-0.8107730347547141,0.5,0.5,0.144363575,0.0
128,2.5,0.5,1.0,100.0,0.0,0.4052266852148302,-2.3022264372674073e-9,0.5971186815870722,1.1445403030522052e-5,11,-0.8107745089086822,0.5,0.5,0.134032217,0.0
128,2.5,0.6,1.0,100.0,0.0,0.40522571251386896,-1.835660790039384e-11,0.5974704802247377,8.157917974504526e-8,11,-0.8107760222049669,0.5,0.5,0.141549558,0.0
128,2.5,0.7,1.0,100.0,0.0,0.4052246601323223,-1.3877787807814457e-17,0.5978530282213512,9.690056916589196e-14,11,-0.8107775742737446,0.5,0.5,0.158155798,0.0
128,2.5,0.8,1.0,100.0,0.0,0.40522351940416906,-1.1191048088221578e-13,0.5982699558374494,4.233314003163069e-10,11,-0.8107791642941435,0.5,0.5,0.15052155,0.0
128,2.5,0.9,1.0,100.0,0.0,0.4052222804955532,6.438777289119457e-11,0.5987108348031178,2.2935846640979515e-7,11,-0.8107807908737527,0.5,0.5,0.152304131,0.0
128,2.5,1.0,1.0,100.0,0.0,0.4052209322197259,9.785111262927693e-9,0.5991878998551359,3.3120340409056176e-5,11,-0.8107824518991974,0.5,0.5,0.152614514,0.0
128,2.5,1.1,1.0,100.0,0.0,0.4052194618170534,2.1756484765156348e-7,0.5996812686548392,0.0007047326481228054,11,-0.8107841443500423,0.5,0.5,0.152961163,0.0
128,2.5,1.2,1.0,100.0,0.0,0.4052178546961608,2.1177172816883028e-6,0.6002238085177636,0.006601840626871999,11,-0.8107858640760011,0.5,0.5,0.141813031,0.0
128,2.5,1.3,1.0,100.0,0.0,0.40521609410343135,1.2416268498890992e-5,0.6007699605906636,0.03742269800587121,11,-0.8107876057825527,0.5,0.5,0.14941385,0.0
128,2.5,1.4,1.0,100.0,0.0,0.40521416053187836,4.7662346381038834e-5,0.6013683176050444,0.13941088779499347,11,-0.810789366387678,0.5,0.5,0.153962036,0.0
128,2.5,1.5,1.0,100.0,0.0,0.4052120309436823,0.00010905820518487819,0.60197292276154,0.31053676149426984,11,-0.8107911520976682,0.5,0.5,0.153919004,0.0
128,2.5,1.6,1.0,100.0,0.0,0.4052096839971654,-4.187643085268311e-6,0.6025695701652456,0.011638499366502832,11,-0.8107928744075437,0.5,0.5,0.147792176,0.0
128,2.5,1.7,1.0,100.0,0.0,0.40520703343319986,0.0003288789373069728,9.696338287845663e-5,0.8940852564359667,24,-0.8107949230926983,0.5,0.5,0.322188466,0.0
128,2.5,1.8,1.0,100.0,0.0,0.4052015313737807,NaN,4.9200605145571785e-5,10.784823422989982,100,NaN,0.5,0.5,1.360054335,0.0
128,2.5,1.9,1.0,100.0,0.0,0.40513824181893476,NaN,5.027089855502709e-10,48.4967548954557,100,NaN,0.5,0.5,1.377367027,0.0
128,2.5,2.0,1.0,100.0,0.0,0.40501699982283457,NaN,2.220446049250313e-13,76.4927490658697,100,NaN,0.5,0.5,1.391034398,0.0
128,2.5,2.1,1.0,100.0,0.0,0.4048032504116017,NaN,1.1102230246251565e-13,105.99860262987397,100,NaN,0.5,0.5,1.393299133,0.0
128,2.5,2.2,1.0,100.0,0.0,0.40445980350358257,NaN,0.0,138.01029239767797,100,NaN,0.5,0.5,1.377735644,0.0
128,2.5,2.3,1.0,100.0,0.0,0.4039453838444069,NaN,0.0,172.4904087817776,100,NaN,0.5,0.5,1.3718057,0.0
128,2.5,2.4,1.0,100.0,0.0,0.40321337485135655,NaN,0.0,209.21742469062826,100,NaN,0.5,0.5,1.402578769,0.0
128,2.5,2.5,1.0,100.0,0.0,0.40221747251462614,NaN,0.0,247.73935059992075,100,NaN,0.5,0.5,1.389707434,0.0
128,2.5,2.6,1.0,100.0,0.0,0.40091968075432405,NaN,0.0,287.3794018953041,100,NaN,0.5,0.5,1.403581503,0.0
128,2.5,2.7,1.0,100.0,0.0,0.39928824879274605,NaN,0.0,327.5375746558862,100,NaN,0.5,0.5,1.392320186,0.0
128,2.5,2.8,1.0,100.0,0.0,0.3972932076094587,NaN,1.1102230246251565e-13,367.81497329406886,100,NaN,0.5,0.5,1.421376421,0.0
128,2.5,2.9,1.0,100.0,0.0,0.39492739840664837,NaN,1.1102230246251565e-13,407.6066541019407,100,NaN,0.5,0.5,1.398866038,0.0
128,2.5,3.0,1.0,100.0,0.0,0.3922117693296507,NaN,0.0,446.2053790542912,100,NaN,0.5,0.5,1.380593809,0.0
128,2.5,3.1,1.0,100.0,0.0,0.38916542479833616,NaN,0.0,483.2755928829724,100,NaN,0.5,0.5,1.361996075,0.0
128,2.5,3.2,1.0,100.0,0.0,0.3857991013799275,NaN,1.1102230246251565e-13,518.752619310923,100,NaN,0.5,0.5,1.356201775,0.0
128,2.5,3.3,1.0,100.0,0.0,0.38213939907633687,NaN,0.0,552.4987795780885,100,NaN,0.5,0.5,1.370516588,0.0
128,2.5,3.4,1.0,100.0,0.0,0.3782239070652497,NaN,1.1102230246251565e-13,584.3796139059605,100,NaN,0.5,0.5,1.468554051,0.0
128,2.5,3.5,1.0,100.0,0.0,0.3740977328437639,NaN,1.1102230246251565e-13,614.2955077484052,100,NaN,0.5,0.5,1.422789471,0.0
128,2.5,3.6,1.0,100.0,0.0,0.36980015353522827,NaN,1.1102230246251565e-13,642.255679721705,100,NaN,0.5,0.5,1.420135481,0.0
128,2.5,3.7,1.0,100.0,0.0,0.36536320797520827,NaN,2.220446049250313e-13,668.3414533228226,100,NaN,0.5,0.5,1.437416357,0.0
128,2.5,3.8,1.0,100.0,0.0,0.3608042541666867,NaN,1.1102230246251565e-13,692.7102320158098,100,NaN,0.5,0.5,1.479207545,0.0
128,2.5,3.9,1.0,100.0,0.0,0.3561326376779296,NaN,0.0,715.5240999998729,100,NaN,0.5,0.5,1.49340615,0.0
128,2.5,4.0,1.0,100.0,0.0,0.3513943917706214,NaN,0.0,736.7489695191917,100,NaN,0.5,0.5,1.509164419,0.0
128,3.0,0.0,1.0,100.0,0.0,0.4052305930846236,-2.7755575615628914e-17,0.5961535021183906,0.19531250000000006,11,-0.8107675261002024,0.5,0.5,0.166186746,0.0
128,3.0,0.1,1.0,100.0,0.0,0.40522991985438284,-3.233332359992014e-6,0.5961982685017686,0.056852233164666914,11,-0.810768845987402,0.5,0.5,0.166210619,0.0
128,3.0,0.2,1.0,100.0,0.0,0.4052291975255883,-1.388980070946011e-6,0.5963326870624952,0.013478699556125302,11,-0.8107702036608857,0.5,0.5,0.166123971,0.0
128,3.0,0.3,1.0,100.0,0.0,0.4052284213221641,-3.3147046384074397e-7,0.5965405770029797,0.002345569778007008,11,-0.8107715997587958,0.5,0.5,0.166139945,0.0
128,3.0,0.4,1.0,100.0,0.0,0.4052275858910752,-4.349045536200524e-8,0.5968067403974153,0.0002505615907471377,11,-0.8107730347547141,0.5,0.5,0.165656363,0.0
128,3.0,0.5,1.0,100.0,0.0,0.4052266852148302,-2.3022264372674073e-9,0.5971186815870722,1.1445403030522052e-5,11,-0.8107745089086822,0.5,0.5,0.166246606,0.0
128,3.0,0.6,1.0,100.0,0.0,0.40522571251386896,-1.835660790039384e-11,0.5974704802247377,8.157917974504526e-8,11,-0.8107760222049669,0.5,0.5,0.165771259,0.0
128,3.0,0.7,1.0,100.0,0.0,0.4052246601323223,-1.3877787807814457e-17,0.5978530282213512,9.690056916589196e-14,11,-0.8107775742737446,0.5,0.5,0.166034902,0.0
128,3.0,0.8,1.0,100.0,0.0,0.40522351940416906,-1.1191048088221578e-13,0.5982699558374494,4.233314003163069e-10,11,-0.8107791642941435,0.5,0.5,0.13605315,0.0
128,3.0,0.9,1.0,100.0,0.0,0.4052222804955532,6.438777289119457e-11,0.5987108348031178,2.2935846640979515e-7,11,-0.8107807908737527,0.5,0.5,0.166324462,0.0
128,3.0,1.0,1.0,100.0,0.0,0.4052209322197259,9.785111262927693e-9,0.5991878998551359,3.3120340409056176e-5,11,-0.8107824518991974,0.5,0.5,0.166000095,0.0
128,3.0,1.1,1.0,100.0,0.0,0.4052194618170534,2.1756484765156348e-7,0.5996812686548392,0.0007047326481228054,11,-0.8107841443500423,0.5,0.5,0.166235122,0.0
128,3.0,1.2,1.0,100.0,0.0,0.4052178546961608,2.1177172816883028e-6,0.6002238085177636,0.006601840626871999,11,-0.8107858640760011,0.5,0.5,0.166300252,0.0
128,3.0,1.3,1.0,100.0,0.0,0.40521609410343135,1.2416268498890992e-5,0.6007699605906636,0.03742269800587121,11,-0.8107876057825527,0.5,0.5,0.166120199,0.0
128,3.0,1.4,1.0,100.0,0.0,0.40521416053187836,4.7662346381038834e-5,0.6013683176050444,0.13941088779499347,11,-0.810789366387678,0.5,0.5,0.165920195,0.0
128,3.0,1.5,1.0,100.0,0.0,0.4052120309436823,0.00010905820518487819,0.60197292276154,0.31053676149426984,11,-0.8107911520976682,0.5,0.5,0.166104345,0.0
128,3.0,1.6,1.0,100.0,0.0,0.4052096839971654,-4.187643085268311e-6,0.6025695701652456,0.011638499366502832,11,-0.8107928744075437,0.5,0.5,0.166388142,0.0
128,3.0,1.7,1.0,100.0,0.0,0.40520703343319986,0.0003288789373069728,9.696338287845663e-5,0.8940852564359667,24,-0.8107949230926983,0.5,0.5,0.364858234,0.0
128,3.0,1.8,1.0,100.0,0.0,0.4052015313737807,NaN,4.9200605145571785e-5,10.784823422989982,100,NaN,0.5,0.5,1.497964259,0.0
128,3.0,1.9,1.0,100.0,0.0,0.40513824181893476,NaN,5.027089855502709e-10,48.4967548954557,100,NaN,0.5,0.5,1.511209433,0.0
128,3.0,2.0,1.0,100.0,0.0,0.40501699982283457,NaN,2.220446049250313e-13,76.4927490658697,100,NaN,0.5,0.5,1.386693108,0.0
128,3.0,2.1,1.0,100.0,0.0,0.4048032504116017,NaN,1.1102230246251565e-13,105.99860262987397,100,NaN,0.5,0.5,1.517921613,0.0
128,3.0,2.2,1.0,100.0,0.0,0.40445980350358257,NaN,0.0,138.01029239767797,100,NaN,0.5,0.5,1.508223297,0.0
128,3.0,2.3,1.0,100.0,0.0,0.4039453838444069,NaN,0.0,172.4904087817776,100,NaN,0.5,0.5,1.500918732,0.0
128,3.0,2.4,1.0,100.0,0.0,0.40321337485135655,NaN,0.0,209.21742469062826,100,NaN,0.5,0.5,1.51074822,0.0
128,3.0,2.5,1.0,100.0,0.0,0.40221747251462614,NaN,0.0,247.73935059992075,100,NaN,0.5,0.5,1.438973965,0.0
128,3.0,2.6,1.0,100.0,0.0,0.40091968075432405,NaN,0.0,287.3794018953041,100,NaN,0.5,0.5,1.506967744,0.0
128,3.0,2.7,1.0,100.0,0.0,0.39928824879274605,NaN,0.0,327.5375746558862,100,NaN,0.5,0.5,1.497642893,0.0
128,3.0,2.8,1.0,100.0,0.0,0.3972932076094587,NaN,1.1102230246251565e-13,367.81497329406886,100,NaN,0.5,0.5,1.511000446,0.0
128,3.0,2.9,1.0,100.0,0.0,0.39492739840664837,NaN,1.1102230246251565e-13,407.6066541019407,100,NaN,0.5,0.5,1.484157062,0.0
128,3.0,3.0,1.0,100.0,0.0,0.3922117693296507,NaN,0.0,446.2053790542912,100,NaN,0.5,0.5,1.509982573,0.0
128,3.0,3.1,1.0,100.0,0.0,0.38916542479833616,NaN,0.0,483.2755928829724,100,NaN,0.5,0.5,1.478144914,0.0
128,3.0,3.2,1.0,100.0,0.0,0.3857991013799275,NaN,1.1102230246251565e-13,518.752619310923,100,NaN,0.5,0.5,1.512705798,0.0
128,3.0,3.3,1.0,100.0,0.0,0.38213939907633687,NaN,0.0,552.4987795780885,100,NaN,0.5,0.5,1.486957907,0.0
128,3.0,3.4,1.0,100.0,0.0,0.3782239070652497,NaN,1.1102230246251565e-13,584.3796139059605,100,NaN,0.5,0.5,1.508967531,0.0
128,3.0,3.5,1.0,100.0,0.0,0.3740977328437639,NaN,1.1102230246251565e-13,614.2955077484052,100,NaN,0.5,0.5,1.478140501,0.0
128,3.0,3.6,1.0,100.0,0.0,0.36980015353522827,NaN,1.1102230246251565e-13,642.255679721705,100,NaN,0.5,0.5,1.510920448,0.0
128,3.0,3.7,1.0,100.0,0.0,0.36536320797520827,NaN,2.220446049250313e-13,668.3414533228226,100,NaN,0.5,0.5,1.507835423,0.0
128,3.0,3.8,1.0,100.0,0.0,0.3608042541666867,NaN,1.1102230246251565e-13,692.7102320158098,100,NaN,0.5,0.5,1.495506254,0.0
128,3.0,3.9,1.0,100.0,0.0,0.3561326376779296,NaN,0.0,715.5240999998729,100,NaN,0.5,0.5,1.511073621,0.0
128,3.0,4.0,1.0,100.0,0.0,0.3513943917706214,NaN,0.0,736.7489695191917,100,NaN,0.5,0.5,1.494630372,0.0
128,3.5,0.0,1.0,100.0,0.0,0.4052305930846236,-2.7755575615628914e-17,0.5961535021183906,0.19531250000000006,11,-0.8107675261002024,0.5,0.5,0.166149091,0.0
128,3.5,0.1,1.0,100.0,0.0,0.40522991985438284,-3.233332359992014e-6,0.5961982685017686,0.056852233164666914,11,-0.810768845987402,0.5,0.5,0.166343494,0.0
128,3.5,0.2,1.0,100.0,0.0,0.4052291975255883,-1.388980070946011e-6,0.5963326870624952,0.013478699556125302,11,-0.8107702036608857,0.5,0.5,0.167021546,0.0
128,3.5,0.3,1.0,100.0,0.0,0.4052284213221641,-3.3147046384074397e-7,0.5965405770029797,0.002345569778007008,11,-0.8107715997587958,0.5,0.5,0.166809212,0.0
128,3.5,0.4,1.0,100.0,0.0,0.4052275858910752,-4.349045536200524e-8,0.5968067403974153,0.0002505615907471377,11,-0.8107730347547141,0.5,0.5,0.16653697,0.0
128,3.5,0.5,1.0,100.0,0.0,0.4052266852148302,-2.3022264372674073e-9,0.5971186815870722,1.1445403030522052e-5,11,-0.8107745089086822,0.5,0.5,0.167027335,0.0
128,3.5,0.6,1.0,100.0,0.0,0.40522571251386896,-1.835660790039384e-11,0.5974704802247377,8.157917974504526e-8,11,-0.8107760222049669,0.5,0.5,0.166594838,0.0
128,3.5,0.7,1.0,100.0,0.0,0.4052246601323223,-1.3877787807814457e-17,0.5978530282213512,9.690056916589196e-14,11,-0.8107775742737446,0.5,0.5,0.166326498,0.0
128,3.5,0.8,1.0,100.0,0.0,0.40522351940416906,-1.1191048088221578e-13,0.5982699558374494,4.233314003163069e-10,11,-0.8107791642941435,0.5,0.5,0.166331324,0.0
128,3.5,0.9,1.0,100.0,0.0,0.4052222804955532,6.438777289119457e-11,0.5987108348031178,2.2935846640979515e-7,11,-0.8107807908737527,0.5,0.5,0.166862745,0.0
128,3.5,1.0,1.0,100.0,0.0,0.4052209322197259,9.785111262927693e-9,0.5991878998551359,3.3120340409056176e-5,11,-0.8107824518991974,0.5,0.5,0.166813316,0.0
128,3.5,1.1,1.0,100.0,0.0,0.4052194618170534,2.1756484765156348e-7,0.5996812686548392,0.0007047326481228054,11,-0.8107841443500423,0.5,0.5,0.15569603,0.0
128,3.5,1.2,1.0,100.0,0.0,0.4052178546961608,2.1177172816883028e-6,0.6002238085177636,0.006601840626871999,11,-0.8107858640760011,0.5,0.5,0.166322416,0.0
128,3.5,1.3,1.0,100.0,0.0,0.40521609410343135,1.2416268498890992e-5,0.6007699605906636,0.03742269800587121,11,-0.8107876057825527,0.5,0.5,0.16643839,0.0
128,3.5,1.4,1.0,100.0,0.0,0.40521416053187836,4.7662346381038834e-5,0.6013683176050444,0.13941088779499347,11,-0.810789366387678,0.5,0.5,0.166289015,0.0
128,3.5,1.5,1.0,100.0,0.0,0.4052120309436823,0.00010905820518487819,0.60197292276154,0.31053676149426984,11,-0.8107911520976682,0.5,0.5,0.16638061,0.0
128,3.5,1.6,1.0,100.0,0.0,0.4052096839971654,-4.187643085268311e-6,0.6025695701652456,0.011638499366502832,11,-0.8107928744075437,0.5,0.5,0.166997504,0.0
128,3.5,1.7,1.0,100.0,0.0,0.40520703343319986,0.0003288789373069728,9.696338287845663e-5,0.8940852564359667,24,-0.8107949230926983,0.5,0.5,0.361743163,0.0
128,3.5,1.8,1.0,100.0,0.0,0.4052015313737807,NaN,4.9200605145571785e-5,10.784823422989982,100,NaN,0.5,0.5,1.522313555,0.0
128,3.5,1.9,1.0,100.0,0.0,0.40513824181893476,NaN,5.027089855502709e-10,48.4967548954557,100,NaN,0.5,0.5,1.501413263,0.0
128,3.5,2.0,1.0,100.0,0.0,0.40501699982283457,NaN,2.220446049250313e-13,76.4927490658697,100,NaN,0.5,0.5,1.511000289,0.0
128,3.5,2.1,1.0,100.0,0.0,0.4048032504116017,NaN,1.1102230246251565e-13,105.99860262987397,100,NaN,0.5,0.5,1.48535185,0.0
128,3.5,2.2,1.0,100.0,0.0,0.40445980350358257,NaN,0.0,138.01029239767797,100,NaN,0.5,0.5,1.513508339,0.0
128,3.5,2.3,1.0,100.0,0.0,0.4039453838444069,NaN,0.0,172.4904087817776,100,NaN,0.5,0.5,1.496948486,0.0
128,3.5,2.4,1.0,100.0,0.0,0.40321337485135655,NaN,0.0,209.21742469062826,100,NaN,0.5,0.5,1.511213023,0.0
128,3.5,2.5,1.0,100.0,0.0,0.40221747251462614,NaN,0.0,247.73935059992075,100,NaN,0.5,0.5,1.441509838,0.0
128,3.5,2.6,1.0,100.0,0.0,0.40091968075432405,NaN,0.0,287.3794018953041,100,NaN,0.5,0.5,1.512384396,0.0
128,3.5,2.7,1.0,100.0,0.0,0.39928824879274605,NaN,0.0,327.5375746558862,100,NaN,0.5,0.5,1.511339954,0.0
128,3.5,2.8,1.0,100.0,0.0,0.3972932076094587,NaN,1.1102230246251565e-13,367.81497329406886,100,NaN,0.5,0.5,1.499209418,0.0
128,3.5,2.9,1.0,100.0,0.0,0.39492739840664837,NaN,1.1102230246251565e-13,407.6066541019407,100,NaN,0.5,0.5,1.509787715,0.0
128,3.5,3.0,1.0,100.0,0.0,0.3922117693296507,NaN,0.0,446.2053790542912,100,NaN,0.5,0.5,1.501257034,0.0
128,3.5,3.1,1.0,100.0,0.0,0.38916542479833616,NaN,0.0,483.2755928829724,100,NaN,0.5,0.5,1.513662259,0.0
128,3.5,3.2,1.0,100.0,0.0,0.3857991013799275,NaN,1.1102230246251565e-13,518.752619310923,100,NaN,0.5,0.5,1.50074793,0.0
128,3.5,3.3,1.0,100.0,0.0,0.38213939907633687,NaN,0.0,552.4987795780885,100,NaN,0.5,0.5,1.511479411,0.0
128,3.5,3.4,1.0,100.0,0.0,0.3782239070652497,NaN,1.1102230246251565e-13,584.3796139059605,100,NaN,0.5,0.5,1.502765744,0.0
128,3.5,3.5,1.0,100.0,0.0,0.3740977328437639,NaN,1.1102230246251565e-13,614.2955077484052,100,NaN,0.5,0.5,1.512123475,0.0
128,3.5,3.6,1.0,100.0,0.0,0.36980015353522827,NaN,1.1102230246251565e-13,642.255679721705,100,NaN,0.5,0.5,1.498393116,0.0
128,3.5,3.7,1.0,100.0,0.0,0.36536320797520827,NaN,2.220446049250313e-13,668.3414533228226,100,NaN,0.5,0.5,1.513211662,0.0
128,3.5,3.8,1.0,100.0,0.0,0.3608042541666867,NaN,1.1102230246251565e-13,692.7102320158098,100,NaN,0.5,0.5,1.497370842,0.0
128,3.5,3.9,1.0,100.0,0.0,0.3561326376779296,NaN,0.0,715.5240999998729,100,NaN,0.5,0.5,1.514104003,0.0
128,3.5,4.0,1.0,100.0,0.0,0.3513943917706214,NaN,0.0,736.7489695191917,100,NaN,0.5,0.5,1.499449955,0.0
128,4.0,0.0,1.0,100.0,0.0,0.4052305930846236,-2.7755575615628914e-17,0.5961535021183906,0.19531250000000006,11,-0.8107675261002024,0.5,0.5,0.165947174,0.0
128,4.0,0.1,1.0,100.0,0.0,0.40522991985438284,-3.233332359992014e-6,0.5961982685017686,0.056852233164666914,11,-0.810768845987402,0.5,0.5,0.166331495,0.0
128,4.0,0.2,1.0,100.0,0.0,0.4052291975255883,-1.388980070946011e-6,0.5963326870624952,0.013478699556125302,11,-0.8107702036608857,0.5,0.5,0.168716441,0.0
128,4.0,0.3,1.0,100.0,0.0,0.4052284213221641,-3.3147046384074397e-7,0.5965405770029797,0.002345569778007008,11,-0.8107715997587958,0.5,0.5,0.166291103,0.0
128,4.0,0.4,1.0,100.0,0.0,0.4052275858910752,-4.349045536200524e-8,0.5968067403974153,0.0002505615907471377,11,-0.8107730347547141,0.5,0.5,0.166859194,0.0
128,4.0,0.5,1.0,100.0,0.0,0.4052266852148302,-2.3022264372674073e-9,0.5971186815870722,1.1445403030522052e-5,11,-0.8107745089086822,0.5,0.5,0.166564318,0.0
128,4.0,0.6,1.0,100.0,0.0,0.40522571251386896,-1.835660790039384e-11,0.5974704802247377,8.157917974504526e-8,11,-0.8107760222049669,0.5,0.5,0.166499326,0.0
128,4.0,0.7,1.0,100.0,0.0,0.4052246601323223,-1.3877787807814457e-17,0.5978530282213512,9.690056916589196e-14,11,-0.8107775742737446,0.5,0.5,0.166399561,0.0
